unixtime,price,amount
1475039429,601.68,3.40289478
1475039429,601.5,0.5569
1475039429,601.41,3.81603037
1475039604,602.34,0.037997
1475039652,602.34,0.018999
1475039684,602.34,0.107334
1475039684,602.34,0.164
1475039684,602.34,0.050938
1475039684,602.34,0.164
1475039684,602.43,0.164
1475039684,602.43,0.413
1475039684,602.43,0.164
1475039684,602.43,0.413
1475039685,602.43,0.083823
1475039770,602.43,0.079177
1475039770,602.43,0.3174
1475039770,602.43,0.163423
1475040017,602.43,0.000577
1475040018,603.34,0.13142003
1475040139,603.34,0.48557403
1475040145,603.34,0.87407671
1475040152,603.31,0.75877229
1475040221,603.24,0.24623
1475040223,603.24,0.01
1475040224,603.24,0.094
1475040225,603.24,0.02
1475040228,603.23,0.117
1475040229,603.23,0.03
1475040231,603.24,0.61
1475040232,603.24,0.03
1475040234,603.24,0.03
1475040235,603.23,0.03
1475040237,603.24,0.12923
1475040239,603.24,0.12923
1475040240,603.23,0.06923896
1475040241,601.86,0.014
1475040241,601.84,0.09576104
1475040243,601.84,0.179
1475040244,603.24,0.179
1475040246,603.24,0.328
1475040246,603.24,1.68579308
1475040247,603.24,0.205
1475040249,603.24,0.32930692
1475040249,601.72,0.17069308
1475040251,601.72,1.0
1475040252,601.73,0.262
1475040337,603.37,0.02913444
1475040622,602.01,0.0581
1475040625,602.0,0.039
1475040626,602.0,0.0581
1475040628,602.0,0.042
1475040630,602.0,0.0239
1475040630,602.0,0.1071
1475040634,602.0,0.0559
1475040634,602.0,0.164
1475040634,602.0,0.1061
1475040666,602.0,0.0579
1475040666,602.0,0.163
1475040667,602.0,0.0791
1475040668,602.0,0.02
1475040670,602.0,0.0649
1475040670,602.0,0.163
1475040670,602.0,0.164
1475040670,601.75,0.32
1475040672,601.75,0.045
1475040674,601.75,0.06
1475040675,601.75,0.06
1475041384,602.11,0.02
1475041667,601.75,0.0235
1475041817,602.11,0.144
1475041817,602.11,0.164
1475041817,602.11,0.164
1475041818,602.11,0.163
1475041818,603.1,1.04375622
1475041818,603.12,1.60778727
1475041822,601.75,0.32
1475041823,601.75,0.813
1475041826,601.75,0.3585
1475041826,601.75,0.163
1475041826,601.75,0.163
1475041826,601.53,0.1285
1475041827,601.54,0.813
1475041931,601.57,0.0101163
1475042078,602.81,0.02
1475042230,602.81,0.02
1475042354,602.81,0.02
1475042843,602.81,0.103
1475042843,602.81,0.163
1475042850,603.2,0.94805853
1475042851,601.68,0.101
1475042852,601.68,0.389
1475042854,601.68,0.01
1475042855,601.69,0.449
1475043179,603.34,0.0403
1475043411,603.34,0.102
1475043858,601.83,0.163
1475043858,601.83,0.163
1475043859,601.83,0.163
1475043859,601.83,0.163
1475043859,601.83,0.163
1475043859,601.83,0.154
1475043859,601.83,0.031
1475044396,603.23,0.08026
1475044539,603.23,0.08274
1475044539,603.23,0.1641163
1475044540,603.28,6.69234899
1475044804,602.13,0.48
1475045024,602.21,0.099
1475045026,602.21,0.01
1475045027,602.21,0.055
1475045027,602.21,0.163
1475045028,602.21,0.082
1475045030,602.21,0.051
1475045030,602.21,0.163
1475045030,602.14,0.31
1475045031,602.14,0.02
1475045033,602.14,0.11508784
1475045033,602.12,0.40891216
1475045035,602.14,0.158
1475045037,602.14,0.09
1475045038,602.14,0.029
1475045039,602.14,0.032
1475045048,602.02,0.06
1475045050,602.03,0.469
1475045051,602.03,0.01
1475045211,603.24,0.163
1475045211,603.24,0.164
1475045211,603.24,0.164
1475045211,603.24,0.163
1475045211,603.28,0.32
1475045211,603.3,0.34302
1475045290,603.22,1.3197
1475045402,602.05,0.359905
1475045615,603.0,0.17808347
1475046244,603.0,0.03260406
1475046304,603.0,0.28931247
1475046338,603.3,0.01
1475046339,603.3,0.3
1475046340,603.3,0.468
1475046342,603.3,0.638
1475046344,603.3,0.3832157
1475046344,602.14,0.0117843
1475046345,602.14,0.33930819
1475046346,602.06,0.05069181
1475046347,602.06,1.0
1475046384,603.75,0.15949265
1475046603,603.55,0.36195407
1475046604,603.55,0.36190677
1475046605,603.55,0.57690707
1475046608,603.55,0.03006148
1475046666,603.49,2.48384656
1475046860,602.02,0.06845419
1475046881,603.44,0.5
1475046956,603.49,7.9041451
1475046969,603.47,0.25
1475047022,603.84,1.94234234
1475047058,602.28,0.05786295
1475047061,603.92,0.99763214
1475047138,602.4,0.0683
1475047259,603.81,0.0683
1475047259,603.9,0.32924956
1475047272,603.9,0.51028132
1475047286,603.9,0.23687756
1475047286,603.92,0.08983188
1475047300,603.92,0.71297927
1475047314,603.92,0.51649183
1475047424,602.56,0.03
1475047426,602.56,0.03
1475047427,602.56,0.03
1475047430,602.58,0.03
1475047431,602.58,0.03
1475047433,602.58,0.03
1475047434,602.58,0.03
1475047436,602.59,0.03
1475047438,602.59,0.03
1475047440,602.6,0.03
1475047442,602.6,0.03
1475047445,602.6,0.03
1475047461,602.64,0.371
1475047464,602.64,0.221
1475047465,602.64,0.138
1475047467,602.64,1.0
1475047469,602.64,0.01
1475047470,602.64,0.058
1475047473,602.64,0.38707428
1475047473,602.64,0.163
1475047474,602.64,0.163
1475047474,602.64,0.163
1475047474,602.64,0.12392572
1475047476,602.64,0.04007428
1475047476,602.25,0.59492572
1475047782,603.99,0.0083114
1475047805,603.99,0.57679214
1475048400,602.33,0.163
1475048400,602.33,0.163
1475048400,602.33,0.10479955
1475048464,603.8,0.0872
1475048785,602.37,0.163
1475048786,602.03,0.05
1475048788,602.03,0.06
1475048790,602.03,0.01
1475048791,602.03,0.068
1475048869,602.2,0.704
1475048871,602.22,0.75255785
1475048871,602.2,0.08744215
1475048873,602.2,0.254
1475048875,602.0,0.82
1475048876,602.0,0.018
1475048878,602.0,0.192
1475048880,602.0,0.32
1475048882,602.0,0.368
1475048883,602.0,0.72
1475048885,602.0,1.0
1475049054,603.57,0.163
1475049054,603.57,0.164
1475049055,603.57,0.163
1475049055,603.57,0.0758
1475049055,603.61,0.4910554
1475049055,603.63,11.6993331
1475049063,603.6,0.40822473
1475049153,602.29,0.01
1475049156,602.3,0.01
1475049158,602.31,0.01
1475049160,602.31,0.047
1475049161,602.33,0.439
1475049163,602.33,0.372
1475049166,602.34,0.02
1475049170,602.36,0.018
1475049175,602.38,0.1
1475049176,602.38,0.08
1475049178,602.39,0.249
1475049181,602.4,0.17156
1475049182,602.4,0.17156
1475049184,602.41,0.17156
1475049186,602.42,0.05
1475049188,602.42,0.04216526
1475049188,602.42,0.06983474
1475049189,602.43,0.019
1475049191,602.44,0.01
1475049193,602.44,0.01
1475049195,602.44,0.049
1475049195,602.44,16.9875
1475049196,602.44,0.126
1475049198,602.44,0.037
1475049198,602.44,0.163
1475049198,602.0,0.086
1475049200,602.44,0.164
1475049200,602.44,0.144
1475049200,602.0,0.337
1475049201,602.0,0.24
1475049203,602.0,0.034
1475049205,602.0,0.057
1475049207,602.0,0.073
1475049209,602.0,0.308
1475049213,602.0,15.9215
1475049482,601.99,8.27
1475049482,601.99,0.164
1475049482,601.99,0.163
1475049482,601.99,0.163
1475049482,601.99,0.163
1475049495,601.68,0.05
1475049543,601.81,1.27
1475049543,601.81,0.163
1475049543,601.81,0.163
1475049543,601.81,0.163
1475049544,601.81,0.164
1475049579,601.68,0.00833
1475049593,601.68,1.04622734
1475049602,601.99,1.027
1475049602,603.29,0.014
1475049602,603.37,1.65579362
1475049602,603.4,1.07667589
1475049603,603.46,0.62954906
1475049606,603.45,0.86316079
1475049608,603.45,0.10339611
1475049721,601.81,0.0494342
1475049816,601.57,0.08
1475049816,601.57,0.164
1475049816,601.57,0.164
1475049816,601.57,0.164
1475049816,601.57,0.164
1475049816,601.57,0.164
1475049817,601.57,0.164
1475049817,601.57,0.165
1475049817,601.57,0.164
1475049817,601.57,0.165
1475049817,601.57,0.1135658
1475049830,601.42,0.00833
1475049934,603.61,0.00831663
1475050039,603.61,0.458607
1475050461,603.99,0.117
1475050466,603.99,0.117
1475050471,603.99,0.117
1475050481,603.98,0.117
1475050486,603.98,0.117
1475050490,603.98,0.45
1475050491,603.98,0.117
1475050497,603.98,0.04252
1475050501,603.98,0.117
1475050506,603.98,0.117
1475050512,603.98,0.117
1475050517,603.99,0.117
1475050521,603.99,0.117
1475050531,603.99,0.117
1475050537,603.99,0.117
1475050585,602.58,0.13323932
1475050589,603.99,0.18207371
1475050650,602.62,0.27425532
1475050810,603.97,0.16399502
1475050884,603.98,0.01
1475050886,603.98,0.01
1475050887,603.98,1.0
1475050888,603.98,0.03
1475050890,603.98,0.05
1475050892,603.98,1.0
1475050893,603.98,0.9
1475050895,603.98,0.13
1475050896,604.0,1.65060953
1475050897,603.98,0.287
1475050898,603.98,2.0
1475050899,603.98,0.06
1475050900,603.98,0.121
1475050902,603.98,0.1
1475050904,603.98,0.268
1475050905,603.98,0.268
1475050907,603.98,0.268
1475050908,603.98,0.268
1475050911,603.98,0.268
1475050912,603.98,0.268
1475050914,603.98,0.268
1475050916,603.98,0.268
1475050918,603.98,0.268
1475050918,603.98,1.0
1475050920,603.98,0.268
1475050922,603.98,0.268
1475050923,603.98,0.268
1475050925,603.98,0.268
1475050928,603.98,0.268
1475050930,603.98,0.268
1475050932,603.98,0.268
1475050933,603.98,0.077
1475050935,603.98,0.143
1475050936,603.98,0.01
1475050938,603.98,0.12
1475050939,603.98,0.188
1475050941,603.98,0.042
1475050943,603.98,0.276
1475050945,603.98,0.156
1475050946,603.98,0.542
1475050948,603.98,0.012
1475050950,603.98,0.072
1475050952,603.98,0.518
1475050953,603.98,0.03
1475050955,603.98,0.282
1475050958,603.98,0.15
1475050960,603.98,0.249
1475050962,603.98,0.178
1475050964,603.98,0.247
1475050965,603.98,0.693
1475050967,603.98,0.39
1475050968,603.98,0.06
1475050970,603.98,0.29
1475050972,603.98,0.01
1475050972,603.98,1.279
1475050974,602.62,0.03
1475050975,602.62,0.065
1475050977,602.62,0.397
1475051012,603.94,0.37605371
1475051012,603.99,0.10834705
1475051066,603.99,0.10834705
1475051066,603.99,2.14872656
1475051397,603.98,0.101
1475051541,603.99,0.35
1475051730,603.99,0.27686147
1475051734,602.82,0.1
1475051734,602.82,0.287
1475051754,602.85,0.9
1475051755,602.82,0.503
1475051755,602.65,0.16969329
1475051755,602.62,1.65839096
1475051755,602.61,12.94
1475051755,602.6,0.6487704
1475051979,603.83,0.0330391
1475051980,603.83,0.1616
1475051983,603.83,0.06767
1475052024,602.6,3.22461
1475052054,602.6,6.6266196
1475052054,602.6,0.0733804
1475052090,602.24,0.162
1475052090,602.24,0.163
1475052090,602.24,0.163
1475052090,602.21,0.212
1475052182,603.57,0.0733804
1475052184,603.9,8.18635535
1475052304,602.26,0.04713776
1475052486,602.28,0.657
1475052617,603.56,0.163
1475052618,603.56,0.162
1475052618,603.56,0.08080944
1475052673,602.28,0.0911
1475052728,602.28,0.0719
1475052728,602.28,0.1281
1475052775,602.28,0.0359
1475052776,602.28,0.163
1475052776,602.28,0.163
1475052776,602.25,10.5
1475052795,602.25,4.1381
1475052795,602.25,0.164
1475052795,602.25,0.164
1475052795,602.25,0.164
1475052796,602.25,0.164
1475052796,602.25,0.164
1475052796,602.25,0.164
1475052796,602.25,0.164
1475052796,602.25,0.164
1475052796,602.25,0.163
1475052796,602.25,0.164
1475052797,602.25,0.08219056
1475052895,602.06,0.14
1475053066,602.06,1.0
1475053069,602.05,17.0
1475053088,602.04,4.0
1475053089,602.04,1.212
1475053090,602.01,1.888
1475053122,602.98,0.28078
1475053127,602.01,11.0
1475053189,602.01,7.0
1475053269,602.98,0.79543239
1475053269,602.98,1.65571138
1475053282,603.0,20.0
1475053318,603.0,0.06011608
1475053324,603.0,0.06011608
1475053325,603.0,0.189335
1475053325,603.0,0.110659
1475053327,603.0,0.189588
1475053328,603.0,0.300811
1475053330,603.0,0.301809
1475053330,603.0,0.06011608
1475053371,603.0,0.06011608
1475053377,603.0,0.06011608
1475053383,603.0,0.01334991
1475053389,603.0,0.04922056
1475053394,603.0,0.097368
1475053395,603.0,0.04907131
1475053395,603.0,0.048684
1475053401,603.0,0.04898839
1475053407,603.0,0.04844112
1475053413,603.0,0.04908789
1475053416,603.0,0.06078275
1475053419,603.0,0.04912106
1475053422,603.0,0.3
1475053425,603.0,0.0357048
1475053432,603.0,0.04918739
1475053438,603.0,0.04922056
1475053440,603.0,0.12764378
1475053444,603.0,0.04927031
1475053500,603.0,0.04864133
1475053531,603.0,5.06041156
1475053558,603.0,7.37302288
1475053586,603.97,0.0178614
1475053626,603.97,0.00075386
1475053626,604.0,1.96939047
1475053633,604.28,0.81
1475053634,604.28,1.17
1475053641,604.28,0.81
1475053642,604.28,1.17
1475053643,604.28,0.436
1475053644,604.28,0.436
1475053646,604.28,0.436
1475053648,604.28,0.436
1475053651,604.28,0.436
1475053652,604.28,0.436
1475053654,604.28,0.436
1475053656,604.28,0.436
1475053658,604.3,0.436
1475053659,604.3,0.436
1475053661,604.3,0.19850357
1475053661,604.29,0.23749643
1475053663,604.29,0.436
1475053664,604.49,0.205165
1475053667,604.29,0.27650357
1475053667,604.28,0.23949643
1475053668,604.28,0.416
1475053669,604.29,0.03
1475053670,604.29,0.112
1475053671,604.29,0.047
1475053673,604.29,0.466
1475053675,604.29,0.055
1475053675,604.28,0.049
1475053676,604.28,0.568
1475053678,604.28,0.366
1475053681,604.28,0.01
1475053682,604.28,0.032
1475053684,604.28,0.01
1475053686,604.28,0.081
1475053686,604.28,0.102
1475053688,604.28,0.01
1475053689,604.28,0.283
1475053691,604.28,0.03
1475053692,604.28,0.99931686
1475053693,603.0,0.00068314
1475053694,603.0,0.534
1475053696,603.0,0.06
1475053698,603.0,0.057
1475053700,603.0,0.09
1475053702,603.0,0.661
1475053733,603.0,0.02
1475053801,604.28,0.081
1475053801,604.43,0.1773
1475053805,604.42,0.74938035
1475053806,604.42,10.0
1475054071,603.0,0.5
1475054567,604.42,0.16403838
1475054644,604.43,0.89741768
1475054644,604.45,13.94253397
1475054712,604.42,0.16097
1475054714,604.42,6e-06
1475054714,603.31,0.160964
1475054716,603.31,0.16097
1475054756,604.46,0.06
1475054756,604.46,0.08748091
1475054833,604.46,0.04112976
1475054967,604.46,0.93939615
1475054988,604.46,0.02
1475055164,604.46,1.950616
1475055398,604.22,0.12009
1475055517,604.22,0.00868414
1475055548,603.41,0.02
1475055562,604.0,0.1655
1475055569,604.19,0.07698842
1475055786,604.18,4.2941121
1475055803,604.19,0.0817817
1475056153,604.19,19.44648288
1475056153,604.19,0.164
1475056153,604.19,0.164
1475056153,604.19,0.163
1475056153,604.19,0.143
1475056324,604.4,1.028251
1475056386,604.41,0.02873877
1475056390,604.19,0.1
1475056397,604.41,0.04923809
1475056399,604.41,0.04936474
1475056405,604.46,0.04926629
1475056411,604.46,0.08223869
1475056418,604.46,0.04928365
1475056424,604.46,0.04926711
1475056430,604.46,0.04911822
1475056436,604.46,0.04928365
1475056442,604.46,0.08225523
1475056450,604.46,0.04928365
1475056457,604.46,0.04926711
1475056463,604.46,0.04910167
1475056470,604.46,0.04928365
1475056481,604.19,0.1
1475056523,604.48,17.0565
1475056523,604.49,5.0
1475056523,604.5,0.3459
1475056525,604.5,7.5976
1475056569,604.19,0.266211
1475056768,604.84,0.143117
1475056964,604.83,0.03999
1475057104,604.2,0.45348968
1475057254,604.82,0.0626798
1475057274,604.2,0.4924
1475057274,604.19,0.3876
1475057458,604.82,0.25245528
1475057555,604.19,0.06570612
1475057555,603.62,1.65362959
1475057555,603.51,1.91746429
1475057557,604.63,0.01
1475057604,604.63,4.2174
1475057606,604.82,4.21486492
1475057606,604.82,1.65300185
1475057606,604.84,11.7
1475057607,604.9,3.32319998
1475057613,603.6,0.163
1475057613,603.6,0.162
1475057613,603.6,0.163
1475057613,603.6,0.162
1475057613,603.56,0.35
1475057615,603.6,0.163
1475057615,603.6,0.162
1475057615,603.6,0.163
1475057615,603.57,0.512
1475057616,603.6,0.163
1475057616,603.57,0.077
1475057626,603.59,0.07156
1475057664,603.57,3.0
1475057706,604.87,0.21431857
1475057722,604.87,0.35618343
1475057739,604.87,0.23267304
1475057740,604.11,0.1
1475057756,604.87,0.51901805
1475057772,604.87,0.80821913
1475058018,604.85,0.0090105
1475058035,604.11,0.179
1475058037,603.71,0.68380393
1475058037,603.71,0.74060607
1475058041,603.53,0.063
1475058162,603.56,0.5
1475058187,603.59,0.068834
1475058192,603.59,0.094166
1475058192,603.59,0.162
1475058193,603.59,0.0507642
1475058247,603.59,0.05593201
1475058367,603.59,0.05530379
1475058367,603.59,0.162
1475058367,604.59,0.14501921
1475058529,603.58,0.0097
1475058868,604.66,0.04521676
1475058969,604.65,0.1865
1475059166,604.05,0.32666292
1475059372,604.05,0.031
1475059376,604.05,0.112
1475059379,604.05,0.306
1475059382,604.05,0.909
1475059385,604.05,0.144
1475059388,604.05,0.156
1475059391,604.05,0.15
1475059394,604.05,0.346
1475059397,604.05,0.57
1475059400,604.05,0.018
1475059403,604.05,0.01
1475059407,604.05,0.013
1475059411,604.05,0.019
1475059413,604.05,0.01
1475059416,604.05,0.022
1475059419,604.05,0.171
1475059422,604.05,0.141
1475059424,604.05,0.01
1475059428,604.05,0.4
1475059431,604.05,0.02
1475059434,604.05,0.1
1475059437,604.05,0.482
1475059440,604.05,0.2
1475059443,604.05,0.13
1475059447,604.05,0.072
1475059450,604.05,0.0164917
1475059450,603.06,0.4019983
1475059453,603.06,0.08849
1475059539,603.09,9.1887
1475059708,604.48,0.9296274
1475059709,604.5,0.68835162
1475059892,603.16,0.0679
1475059911,604.5,0.10003
1475059931,604.28,2.04235089
1475060033,604.28,0.0155
1475060033,604.5,0.18455
1475060054,604.5,0.10912288
1475060174,604.44,0.03877969
1475060282,604.44,0.06122031
1475060282,604.49,0.04100689
1475060411,604.53,0.09092183
1475060549,604.52,0.31995
1475060875,604.48,0.30008
1475060930,603.45,0.0086
1475060936,604.48,0.36009
1475061156,603.69,0.16815569
1475061324,604.48,0.09274327
1475061347,603.85,0.22427831
1475061405,604.11,0.06
1475061408,604.11,0.06
1475061411,604.11,0.06
1475061414,604.11,0.095
1475061416,604.46,0.2044533
1475061417,604.11,0.21
1475061420,604.11,0.04
1475061424,604.11,0.02
1475061427,604.11,0.121
1475061430,604.11,0.03
1475061433,604.11,0.304
1475061433,603.11,0.171
1475061438,603.12,0.23
1475061440,603.12,0.304
1475061556,603.43,0.01270229
1475061688,603.35,0.33630482
1475061721,603.44,0.34581161
1475061721,603.42,2.044
1475061722,603.08,1.50135039
1475061732,603.08,0.31
1475062326,604.33,0.31165277
1475062513,604.21,0.1
1475062513,604.33,0.24019
1475062782,603.16,10.0
1475063098,604.17,0.01782652
1475063163,604.17,1.63506604
1475063163,604.18,0.36493396
1475063350,603.3,0.3309
1475063435,603.08,0.01
1475063438,603.08,0.01
1475063442,603.08,0.01
1475063696,603.67,0.91550195
1475063696,603.65,0.08449805
1475063699,603.65,1.0
1475063703,603.61,0.52
1475063703,603.08,0.48
1475063707,603.08,1.0
1475063719,603.77,0.03954554
1475063722,603.08,0.14781998
1475063722,603.05,0.00218002
1475063759,603.77,0.14935374
1475063943,603.94,1.65546469
1475063943,603.95,1.07589175
1475063943,603.96,15.1977249
1475063979,603.97,1.96624005
1475064063,603.97,0.0271295
1475064064,603.97,0.01
1475064065,604.0,10.0
1475064066,604.0,0.343
1475064070,604.0,0.055
1475064072,604.0,0.062
1475064079,604.0,0.01
1475064081,604.0,0.662
1475064084,604.0,0.08
1475064088,604.0,0.05
1475064089,604.0,1.0
1475064091,604.0,0.04
1475064094,604.0,0.14
1475064096,604.0,0.015
1475064100,604.0,0.03
1475064103,604.0,0.182
1475064107,604.0,0.044
1475064111,604.0,0.903
1475064114,604.0,0.082
1475064118,604.0,0.055
1475064121,604.0,0.432
1475064125,604.2,3.74408134
1475064126,603.99,0.097
1475064129,603.99,0.3
1475064132,603.99,0.032
1475064134,604.2,1.25591866
1475064134,604.23,4.24039237
1475064134,604.45,4.0
1475064135,604.46,2.6
1475064135,604.6,1.98054347
1475064135,604.65,29.4979
1475064135,604.7,0.038
1475064136,604.7,16.3872455
1475064138,603.99,0.21
1475064142,603.99,0.055
1475064145,603.99,0.12
1475064148,603.99,0.84092628
1475064148,603.99,0.15907372
1475064150,603.99,0.049
1475064154,603.99,0.01
1475064156,603.99,0.119
1475064161,603.99,0.022
1475064166,603.99,0.018
1475064169,603.99,0.018
1475064176,603.99,0.027
1475064179,603.99,0.027
1475064182,603.99,0.62595525
1475064183,603.97,0.05399475
1475064188,603.97,0.01
1475064190,603.97,0.491
1475064193,603.97,0.141
1475064199,603.97,0.097
1475064201,603.97,0.01
1475064204,603.97,1.0
1475064211,603.97,0.03
1475064214,603.97,0.01
1475064217,603.97,0.497
1475064221,603.97,0.04
1475064225,603.97,0.165
1475064228,603.97,0.06
1475064231,603.97,0.094
1475064236,603.97,0.1
1475064239,603.97,0.1
1475064242,603.97,0.1
1475064245,604.68,1.07501985
1475064245,604.71,0.07063357
1475064246,603.97,0.1
1475064250,603.97,0.1
1475064253,603.97,0.1
1475064255,603.97,0.1
1475064261,603.99,0.222
1475064263,603.99,0.222
1475064267,603.99,0.222
1475064269,603.99,0.40991985
1475064270,603.97,0.44399015
1475064273,603.97,0.31
1475064276,603.97,0.124
1475064279,603.97,1.0
1475064281,603.97,0.676
1475064285,603.97,0.04
1475064288,603.97,0.33
1475064291,603.97,0.5
1475064295,603.97,0.04
1475064297,603.97,0.048
1475064301,603.97,0.06
1475064303,603.97,0.03
1475064307,603.97,0.165
1475064310,603.97,0.01
1475064313,603.97,0.44
1475064316,603.97,0.147
1475064322,603.97,0.01
1475064325,603.97,0.12
1475064327,603.97,0.2
1475064330,603.97,0.3
1475064334,603.97,0.01
1475064336,603.97,0.01
1475064339,603.97,0.06
1475064342,603.97,1.0
1475064346,603.97,0.205
1475064350,603.97,0.12
1475064352,603.97,0.039
1475064357,603.97,0.01
1475064360,603.97,0.5
1475064364,603.97,0.5
1475064367,603.97,0.159
1475064370,603.97,0.29
1475064373,603.97,0.02
1475064376,603.97,0.01
1475064379,603.97,0.112
1475064383,603.97,0.098
1475064386,603.97,0.098
1475064390,603.97,0.098
1475064394,603.97,0.098
1475064398,603.97,0.098
1475064400,603.97,0.098
1475064403,603.97,0.098
1475064406,603.97,0.098
1475064410,603.97,0.098
1475064413,603.97,0.04
1475064417,603.97,0.01
1475064420,603.97,0.01
1475064424,603.97,0.032
1475064427,603.97,0.445
1475064430,603.97,0.445
1475064433,603.97,0.445
1475064437,603.97,0.445
1475064441,603.97,0.445
1475064446,603.97,0.445
1475064449,603.97,0.445
1475064453,603.97,0.136
1475064455,603.97,0.136
1475064458,603.97,0.136
1475064462,603.97,0.055
1475064465,603.97,0.596
1475064467,603.97,0.082
1475064471,603.97,0.161
1475064474,603.97,0.161
1475064477,603.97,0.161
1475064480,603.97,0.161
1475064483,603.97,0.161
1475064486,603.97,0.161
1475064490,603.97,0.161
1475064494,603.97,0.161
1475064496,603.97,0.161
1475064499,603.97,1.0
1475064504,603.97,0.178
1475064507,603.97,0.089
1475064510,603.97,0.111
1475064512,603.97,0.03
1475064516,603.97,0.11
1475064518,603.97,0.012
1475064521,603.97,0.159
1475064524,603.97,0.256
1475064528,603.97,0.01
1475064531,603.97,0.956
1475064535,603.97,0.02
1475064538,603.97,0.234
1475064541,603.97,0.04
1475064545,603.97,0.056
1475064551,603.97,0.534
1475064554,603.97,0.0308856
1475064554,603.15,0.0181144
1475064556,603.15,0.139
1475064559,603.16,0.56488
1475064563,603.16,0.2
1475064571,604.57,1.0001
1475064607,604.59,0.413
1475064607,604.59,1.98
1475064608,604.6,1.4705
1475064618,604.59,1.47217122
1475064709,604.33,2.65461
1475064743,604.6,0.1001819
1475064745,604.6,0.99993
1475064750,603.15,0.81105828
1475064869,604.59,0.12001
1475064991,604.6,0.60003
1475065044,604.6,1.14405957
1475065270,604.73,0.164
1475065270,604.73,0.11598
1475065667,603.65,0.19402424
1475065669,603.65,1.70227576
1475065803,603.16,0.41122379
1475065831,603.24,1.0643237
1475065831,603.22,0.55302912
1475065845,604.71,0.37190259
1475065885,604.71,0.3434
1475065897,604.71,0.35959281
1475065897,604.71,0.16399999
1475065897,604.71,0.0349072
1475066080,604.67,0.26
1475066364,604.58,0.20705
1475066513,603.33,1.0740414
1475066515,603.32,1.0759586
1475066553,604.56,1.0751621
1475066554,604.56,0.164
1475066554,604.56,0.164
1475066554,604.56,0.0771128
1475066554,604.56,0.145
1475066554,604.56,0.164
1475066554,604.56,0.164
1475066554,604.56,0.164
1475066554,604.56,0.164
1475066554,604.56,0.164
1475066554,604.56,0.163
1475066554,604.58,1.35477653
1475066557,604.58,0.10141608
1475066559,603.16,0.10141
1475066563,603.16,0.01
1475066600,604.59,0.07373
1475066644,604.6,0.6278182
1475066655,604.59,0.2525
1475066778,603.74,0.01
1475066783,603.74,1.0
1475066786,603.14,0.06990052
1475066786,603.12,0.93009948
1475066789,603.12,1.0
1475066792,603.12,1.0
1475066978,603.53,0.325
1475067063,604.59,0.3421
1475067074,604.59,0.214524
1475067271,604.59,0.1357773
1475067273,604.59,0.3442227
1475067275,604.59,0.5008773
1475067289,604.59,0.1166
1475067294,604.59,0.0583
1475067365,604.59,0.16
1475067498,604.54,0.25593946
1475067549,604.57,0.08001
1475067840,604.57,0.29698794
1475067865,604.57,0.020806
1475068084,604.52,0.05619048
1475068120,604.51,0.08170253
1475068130,604.51,0.07001
1475068135,603.62,0.21855597
1475068137,604.51,0.0707
1475068236,604.51,0.02329
1475068236,604.51,0.12671
1475068244,604.51,0.03729
1475068244,604.51,0.164
1475068244,604.51,0.00904121
1475068401,604.49,0.4239
1475068412,604.49,0.01330047
1475068481,603.93,0.26
1475068482,603.92,0.2166219
1475068558,604.14,0.14
1475068560,604.14,0.14
1475068564,604.14,0.14
1475068568,604.14,0.14
1475068571,604.14,0.14
1475068574,604.15,0.08170253
1475068574,604.15,0.05829747
1475068577,604.16,0.14
1475068580,604.15,0.12
1475068583,604.15,0.78
1475068585,604.15,0.088
1475068588,604.15,0.042
1475068591,604.11,0.08
1475068597,604.11,0.76
1475068601,604.11,0.16
1475068601,603.51,0.286
1475068603,603.51,0.01
1475068606,603.51,0.06
1475068608,604.47,0.05829747
1475068609,604.47,3.0
1475068609,604.47,0.164
1475068609,604.47,0.164
1475068609,604.47,0.165
1475068610,604.47,0.164
1475068610,604.47,0.165
1475068610,604.47,0.164
1475068610,604.47,0.15495879
1475068610,604.51,0.80074374
1475068611,603.51,0.16
1475068611,603.52,0.16
1475068689,604.5,0.10001
1475068729,603.88,0.88906283
1475068729,603.86,5.717e-05
1475068734,603.87,0.01
1475068737,603.87,0.27
1475068739,603.87,1.0
1475068742,603.87,0.07
1475068745,603.88,0.05
1475068747,603.86,0.05
1475068752,603.88,0.05
1475068756,603.88,0.05
1475068766,603.87,0.05
1475068770,603.87,0.05
1475068773,603.87,0.2
1475068780,603.88,0.01
1475068809,604.49,0.08638172
1475068831,603.88,0.2
1475068840,603.89,0.01
1475068843,603.87,0.109
1475068866,603.86,0.01
1475068869,603.93,0.138
1475068871,603.89,0.36
1475068903,603.86,0.01
1475068907,603.86,0.01
1475068916,604.49,0.98890489
1475068918,604.51,0.08380341
1475068925,604.51,0.14001
1475068940,603.93,0.103
1475068943,603.93,0.109
1475068947,603.95,1.0
1475068960,603.91,0.667
1475068962,603.98,0.07881125
1475068962,603.91,0.18718875
1475068972,603.9,0.27
1475068976,603.9,0.704
1475068979,603.91,0.704
1475068980,604.49,0.1328948
1475068982,604.0,0.704
1475068997,604.01,0.704
1475069001,604.49,0.01062279
1475069002,604.01,0.034
1475069006,604.01,0.131
1475069012,604.01,0.079
1475069015,604.02,0.079
1475069020,604.03,0.079
1475069026,604.02,0.079
